account_id,amount,date
25,-3.48,2019-05-29
25,-3.24,2019-05-29
25,-2.25,2019-05-29
25,-1.25,2019-05-29
25,-20.0,2019-05-27
25,-20.0,2019-05-27
25,-12.99,2019-05-27
25,-10.0,2019-05-27
25,-8.7,2019-05-27
25,-7.98,2019-05-27
25,-7.23,2019-05-27
25,4.55,2019-05-27
25,-80.0,2019-05-24
25,-20.0,2019-05-24
25,-14.9,2019-05-24
25,-2.29,2019-05-24
25,-2.27,2019-05-24
25,-1.5,2019-05-24
25,-4.63,2019-05-23
25,-4.5,2019-05-23
25,-2.75,2019-05-23
25,-1.5,2019-05-23
25,-50.0,2019-05-22
25,-20.0,2019-05-22
25,-3.25,2019-05-22
25,-2.25,2019-05-22
25,-1.5,2019-05-22
25,55.0,2019-05-22
25,-20.0,2019-05-21
25,-6.25,2019-05-21
25,-4.75,2019-05-21
25,-4.75,2019-05-21
25,-54.0,2019-05-20
25,-50.0,2019-05-20
25,-32.35,2019-05-20
25,-23.75,2019-05-20
25,-20.0,2019-05-20
25,-19.5,2019-05-20
25,-14.15,2019-05-20
25,-12.0,2019-05-20
25,-10.0,2019-05-20
25,-4.73,2019-05-20
25,-4.25,2019-05-20
25,-4.18,2019-05-20
25,-4.0,2019-05-20
25,-2.75,2019-05-20
25,-2.0,2019-05-20
25,-104.06,2019-05-17
25,-39.9,2019-05-17
25,-26.4,2019-05-17
25,-11.0,2019-05-17
25,-6.95,2019-05-17
25,-6.95,2019-05-17
25,-4.0,2019-05-17
25,-2.75,2019-05-17
25,-2.0,2019-05-17
25,-21.75,2019-05-16
25,-10.95,2019-05-16
25,-5.51,2019-05-16
25,-4.32,2019-05-16
25,-1.75,2019-05-16
25,-1.25,2019-05-16
25,-20.0,2019-05-15
25,-4.07,2019-05-15
25,-3.45,2019-05-15
25,-1.5,2019-05-15
25,-1.25,2019-05-15
25,-0.6,2019-05-15
25,-0.5,2019-05-15
25,-19.99,2019-05-14
25,-14.99,2019-05-14
25,-12.25,2019-05-14
25,-3.05,2019-05-14
25,-24.55,2019-05-13
25,-22.5,2019-05-13
25,-20.0,2019-05-13
25,-19.0,2019-05-13
25,-16.79,2019-05-13
25,-10.5,2019-05-13
25,-10.0,2019-05-13
25,-7.34,2019-05-13
25,-4.8,2019-05-13
25,-4.71,2019-05-13
25,-2.43,2019-05-13
25,-1.0,2019-05-13
25,-1.0,2019-05-13
25,-500.0,2019-05-10
25,-50.0,2019-05-10
25,-21.0,2019-05-10
25,-10.0,2019-05-10
25,8.9,2019-05-10
25,-8.7,2019-05-10
25,-6.75,2019-05-10
25,-2.25,2019-05-10
25,-1.25,2019-05-10
25,-0.55,2019-05-10
25,-6.59,2019-05-09
25,-2.35,2019-05-07
25,-2.35,2019-05-07
25,-20.0,2019-05-06
25,-20.0,2019-05-06
25,-20.0,2019-05-06
25,-11.89,2019-05-06
25,-4.25,2019-05-06
25,-3.56,2019-05-06
25,-3.48,2019-05-06
25,-3.45,2019-05-06
25,-2.5,2019-05-06
25,-2.43,2019-05-06
25,-1.5,2019-05-06
25,-39.98,2019-05-03
25,-9.57,2019-05-03
25,-7.99,2019-05-03
25,-4.05,2019-05-03
25,-1.25,2019-05-03
25,-1.18,2019-05-03
25,1777.5,2019-05-02
25,-20.0,2019-05-02
25,-11.8,2019-05-02
25,-6.79,2019-05-02
25,-6.17,2019-05-02
25,-2.25,2019-05-02
25,-1.5,2019-05-02
25,-1.25,2019-05-02
25,-7.38,2019-04-30
25,-7.36,2019-04-30
25,-5.8,2019-04-30
25,-25.35,2019-04-29
25,-17.5,2019-04-29
25,-12.2,2019-04-29
25,-10.0,2019-04-29
25,-7.09,2019-04-29
25,-4.58,2019-04-29
25,-2.97,2019-04-29
25,-2.75,2019-04-29
25,-1.25,2019-04-29
25,-0.89,2019-04-29
25,-20.0,2019-04-26
25,-12.99,2019-04-26
25,-10.0,2019-04-26
25,-4.61,2019-04-26
25,-1.25,2019-04-26
25,-1.15,2019-04-26
25,-1.0,2019-04-26
25,-10.2,2019-04-25
25,-10.0,2019-04-25
25,-7.1,2019-04-25
25,-1.5,2019-04-25
25,-1.25,2019-04-25
25,-80.0,2019-04-24
25,-11.0,2019-04-24
25,-9.7,2019-04-24
25,-5.0,2019-04-24
25,-1.75,2019-04-24
25,-100.0,2019-04-23
25,-82.0,2019-04-23
25,-71.0,2019-04-23
25,-32.0,2019-04-23
25,-25.19,2019-04-23
25,-23.3,2019-04-23
25,-14.53,2019-04-23
25,-10.17,2019-04-23
25,-9.2,2019-04-23
25,-3.0,2019-04-23
25,-2.25,2019-04-23
25,-2.0,2019-04-23
25,-1.5,2019-04-23
25,-1.0,2019-04-23
25,-26.05,2019-04-19
25,-20.0,2019-04-19
25,-13.63,2019-04-19
25,-11.9,2019-04-19
25,75.0,2019-04-18
25,37.95,2019-04-18
25,37.95,2019-04-18
25,-3.38,2019-04-18
25,-1.75,2019-04-18
25,-1.25,2019-04-18
25,-1.15,2019-04-18
25,-2.75,2019-04-17
25,-2.2,2019-04-17
25,-1.15,2019-04-17
25,-40.0,2019-04-16
25,-14.8,2019-04-16
25,-10.0,2019-04-16
25,-2.0,2019-04-16
25,-1.2,2019-04-16
25,-0.5,2019-04-16
25,-39.99,2019-04-15
25,-21.75,2019-04-15
25,-20.0,2019-04-15
25,-15.5,2019-04-15
25,-10.0,2019-04-15
25,-9.7,2019-04-15
25,-6.01,2019-04-15
25,-4.25,2019-04-15
25,-1.15,2019-04-15
25,-49.66,2019-04-12
25,-42.0,2019-04-12
25,-30.0,2019-04-12
25,-16.54,2019-04-12
25,-9.4,2019-04-12
25,-6.75,2019-04-12
25,-4.5,2019-04-12
25,-0.75,2019-04-12
25,-300.0,2019-04-11
25,-19.0,2019-04-11
25,-13.75,2019-04-11
25,-13.71,2019-04-11
25,-10.0,2019-04-11
25,-10.0,2019-04-11
25,-7.27,2019-04-11
25,-3.45,2019-04-11
25,-3.0,2019-04-11
25,-2.25,2019-04-11
25,-1.25,2019-04-11
25,-25.99,2019-04-10
25,-18.5,2019-04-10
25,-5.21,2019-04-10
25,-2.23,2019-04-10
25,-1.15,2019-04-10
25,-1.1,2019-04-10
25,-21.75,2019-04-09
25,-10.0,2019-04-09
25,-74.0,2019-04-08
25,-54.99,2019-04-08
25,-22.0,2019-04-08
25,-22.0,2019-04-08
25,-20.0,2019-04-08
25,-16.5,2019-04-08
25,-10.0,2019-04-08
25,-9.7,2019-04-08
25,-6.76,2019-04-08
25,-4.5,2019-04-08
25,-4.5,2019-04-08
25,4.5,2019-04-08
25,4.5,2019-04-08
25,-3.49,2019-04-08
25,-3.15,2019-04-08
25,-1.75,2019-04-08
25,-1.25,2019-04-08
25,-22.0,2019-04-05
25,-21.0,2019-04-05
25,-20.0,2019-04-05
25,-10.75,2019-04-05
25,-6.81,2019-04-05
25,-6.39,2019-04-05
25,-3.75,2019-04-05
25,-3.5,2019-04-05
25,-3.5,2019-04-05
25,-2.0,2019-04-05
25,-1.75,2019-04-05
25,-1.75,2019-04-05
25,-15.95,2019-04-04
25,-11.45,2019-04-04
25,-10.0,2019-04-04
25,-3.56,2019-04-04
25,-1.15,2019-04-04
25,-6.49,2019-04-03
25,-2.31,2019-04-03
25,1836.75,2019-04-02
25,-20.0,2019-04-02
25,-9.57,2019-04-02
25,-1.75,2019-04-02
25,-1.25,2019-04-02
25,-11.06,2019-04-01
25,-10.0,2019-04-01
25,-10.0,2019-04-01
25,9.55,2019-04-01
25,-8.7,2019-04-01
25,-2.34,2019-04-01
25,-2.25,2019-04-01
25,-0.75,2019-04-01
25,-20.0,2019-03-29
25,-20.0,2019-03-29
25,-11.81,2019-03-29
25,-6.95,2019-03-29
25,-2.25,2019-03-29
25,-1.5,2019-03-29
25,-20.0,2019-03-28
25,-11.58,2019-03-28
25,-1.75,2019-03-28
25,-1.5,2019-03-28
25,-20.83,2019-03-27
25,-16.35,2019-03-27
25,-10.0,2019-03-27
25,-8.9,2019-03-27
25,-3.75,2019-03-27
25,-3.0,2019-03-27
25,-1.75,2019-03-27
25,-1.5,2019-03-27
25,-20.0,2019-03-26
25,-150.0,2019-03-25
25,-80.0,2019-03-25
25,-50.0,2019-03-25
25,-37.54,2019-03-25
25,-20.0,2019-03-25
25,-20.0,2019-03-25
25,-15.84,2019-03-25
25,-11.9,2019-03-25
25,-10.0,2019-03-25
25,-7.5,2019-03-25
25,-7.5,2019-03-25
25,-5.9,2019-03-25
25,-4.0,2019-03-25
25,-1.75,2019-03-25
25,-17.95,2019-03-22
25,-4.5,2019-03-22
25,-4.5,2019-03-22
25,-10.0,2019-03-21
25,-26.0,2019-03-20
25,13.0,2019-03-20
25,-0.5,2019-03-20
25,-100.0,2019-03-19
25,-15.6,2019-03-19
25,-14.2,2019-03-19
25,-239.9,2019-03-18
25,-50.0,2019-03-18
25,-26.0,2019-03-18
25,-9.0,2019-03-18
25,-3.8,2019-03-18
25,-1.9,2019-03-18
25,55.0,2019-03-18
25,-41.23,2019-03-15
25,-17.96,2019-03-15
25,-8.4,2019-03-15
25,-5.38,2019-03-15
25,-4.0,2019-03-15
25,-80.0,2019-03-13
25,-20.0,2019-03-13
25,-20.0,2019-03-13
25,-98.32,2019-03-11
25,-60.0,2019-03-11
25,-38.85,2019-03-11
25,-20.0,2019-03-11
25,-15.0,2019-03-11
25,-10.0,2019-03-11
25,-10.0,2019-03-11
25,-10.0,2019-03-11
25,-10.0,2019-03-11
25,-4.25,2019-03-11
25,-3.5,2019-03-11
25,-1.25,2019-03-11
25,-1.15,2019-03-11
25,-1.0,2019-03-11
25,-20.0,2019-03-08
25,-18.73,2019-03-08
25,-12.59,2019-03-08
25,-8.69,2019-03-08
25,-7.69,2019-03-08
25,-4.05,2019-03-08
25,-2.85,2019-03-08
25,-2.85,2019-03-08
25,-2.75,2019-03-08
25,-0.89,2019-03-08
25,-0.89,2019-03-08
25,-10.0,2019-03-07
25,-10.0,2019-03-07
25,-21.09,2019-03-07
25,21.09,2019-03-07
25,-22.0,2019-03-05
25,-20.0,2019-03-05
25,-10.0,2019-03-05
25,-1.75,2019-03-05
25,-1.15,2019-03-05
25,1659.0,2019-03-04
25,-21.8,2019-03-04
25,-20.0,2019-03-04
25,-13.4,2019-03-04
25,-10.0,2019-03-04
25,-10.0,2019-03-04
25,-10.0,2019-03-04
25,-10.0,2019-03-04
25,-9.57,2019-03-04
25,-6.54,2019-03-04
25,-4.96,2019-03-04
25,-3.15,2019-03-04
25,-3.08,2019-03-04
25,-2.38,2019-03-04
25,-1.32,2019-03-04
25,-1.32,2019-03-04
25,-1.25,2019-03-04
25,-1.2,2019-03-04
25,-1.15,2019-03-04
25,-1.1,2019-03-04
25,-0.88,2019-03-04
25,-0.88,2019-03-04
25,-20.0,2019-03-01
25,-7.0,2019-03-01
25,-5.55,2019-03-01
25,-1.76,2019-03-01
25,-1.32,2019-03-01
25,-0.79,2019-03-01
25,-60.0,2019-02-28
25,-9.1,2019-02-28
25,-2.64,2019-02-28
25,-1.5,2019-02-28
25,-20.0,2019-02-27
25,-10.0,2019-02-27
25,-1.32,2019-02-27
25,-1.32,2019-02-27
25,-1.15,2019-02-27
25,-20.0,2019-02-26
25,-11.4,2019-02-26
25,-1.1,2019-02-26
25,-0.88,2019-02-26
25,-80.0,2019-02-25
25,-60.0,2019-02-25
25,-42.0,2019-02-25
25,-22.0,2019-02-25
25,-21.75,2019-02-25
25,-18.61,2019-02-25
25,-10.0,2019-02-25
25,-4.4,2019-02-25
25,-4.18,2019-02-25
25,-3.52,2019-02-25
25,-1.15,2019-02-25
25,-1.1,2019-02-25
25,-40.9,2019-02-22
25,-1.54,2019-02-22
25,-1.1,2019-02-22
25,-42.0,2019-02-21
25,-22.0,2019-02-21
25,-20.0,2019-02-21
25,-12.26,2019-02-21
25,-4.62,2019-02-21
25,-4.4,2019-02-21
25,-2.42,2019-02-21
25,-60.0,2019-02-20
25,-18.05,2019-02-20
25,-1.54,2019-02-20
25,-1.19,2019-02-20
25,-1.1,2019-02-20
25,-10.0,2019-02-19
25,-5.51,2019-02-19
25,-3.52,2019-02-19
25,-21.8,2019-02-18
25,-12.7,2019-02-18
25,-10.0,2019-02-18
25,-10.0,2019-02-18
25,-6.79,2019-02-18
25,-6.23,2019-02-18
25,-4.38,2019-02-18
25,-2.85,2019-02-18
25,-2.64,2019-02-18
25,-2.42,2019-02-18
25,-1.54,2019-02-18
25,-10.0,2019-02-15
25,-1.32,2019-02-15
25,-1.1,2019-02-15
25,-10.0,2019-02-14
25,-9.4,2019-02-14
25,-5.65,2019-02-14
25,-1.98,2019-02-14
25,-104.9,2019-02-13
25,-50.0,2019-02-13
25,-14.65,2019-02-13
25,-1.54,2019-02-13
25,-1.32,2019-02-13
25,-22.0,2019-02-12
25,-20.85,2019-02-12
25,-20.0,2019-02-12
25,-13.01,2019-02-12
25,-9.68,2019-02-12
25,-9.6,2019-02-12
25,-4.84,2019-02-12
25,-4.7,2019-02-12
25,-4.05,2019-02-12
25,-2.2,2019-02-12
25,-1.54,2019-02-12
25,-1.54,2019-02-12
25,-1.32,2019-02-12
25,-0.49,2019-02-12
25,-60.0,2019-02-11
25,-40.0,2019-02-11
25,-30.0,2019-02-11
25,-25.0,2019-02-11
25,-20.0,2019-02-11
25,-18.8,2019-02-11
25,-13.67,2019-02-11
25,-10.21,2019-02-11
25,-10.0,2019-02-11
25,-10.0,2019-02-11
25,-4.18,2019-02-11
25,-3.99,2019-02-11
25,-2.64,2019-02-11
25,-2.64,2019-02-11
25,-1.98,2019-02-11
25,-1.98,2019-02-11
25,-1.32,2019-02-11
25,-1.1,2019-02-11
25,-0.66,2019-02-11
25,-0.66,2019-02-11
25,-10.0,2019-02-08
25,-10.0,2019-02-08
25,-10.0,2019-02-08
25,-10.0,2019-02-08
25,-10.0,2019-02-06
25,-10.0,2019-02-05
25,1836.75,2019-02-04
25,-9.57,2019-02-04
25,-1.25,2019-02-04
25,-21.8,2019-01-30
25,-41.75,2019-01-29
25,-60.0,2019-01-28
25,-40.0,2019-01-28
25,-22.5,2019-01-28
25,-22.0,2019-01-28
25,-20.6,2019-01-28
25,-20.0,2019-01-28
25,-15.0,2019-01-28
25,-14.0,2019-01-28
25,-10.0,2019-01-28
25,-10.0,2019-01-28
25,-9.29,2019-01-28
25,-3.3,2019-01-28
25,-3.08,2019-01-28
25,-2.86,2019-01-28
25,-20.0,2019-01-25
25,-20.0,2019-01-25
25,-80.0,2019-01-24
25,-3.55,2019-01-24
25,-20.0,2019-01-22
25,-20.0,2019-01-22
25,-3.7,2019-01-22
25,-29.0,2019-01-21
25,-10.2,2019-01-21
25,-10.0,2019-01-21
25,-10.0,2019-01-21
25,-10.0,2019-01-21
25,-9.59,2019-01-21
25,-9.58,2019-01-21
25,-6.47,2019-01-21
25,-5.56,2019-01-21
25,-3.3,2019-01-21
25,-2.38,2019-01-21
25,-20.0,2019-01-18
25,-20.0,2019-01-17
25,-7.03,2019-01-17
25,-1.32,2019-01-16
25,-25.5,2019-01-15
25,-3.52,2019-01-15
25,-50.0,2019-01-14
25,-42.0,2019-01-14
25,-40.0,2019-01-14
25,-22.0,2019-01-14
25,-22.0,2019-01-14
25,-22.0,2019-01-14
25,-22.0,2019-01-14
25,-22.0,2019-01-14
25,-22.0,2019-01-14
25,-15.0,2019-01-14
25,-10.9,2019-01-14
25,-10.2,2019-01-14
25,-3.08,2019-01-14
25,-3.08,2019-01-14
25,-2.86,2019-01-14
25,-2.86,2019-01-14
25,-1.32,2019-01-14
25,-1.23,2019-01-14
25,-0.88,2019-01-14
25,-20.0,2019-01-11
25,-13.5,2019-01-11
25,-40.0,2019-01-10
25,-3.37,2019-01-10
25,-1.1,2019-01-10
25,-1.1,2019-01-10
25,-100.0,2019-01-09
25,-100.0,2019-01-09
25,-39.9,2019-01-09
25,-21.5,2019-01-09
25,-21.5,2019-01-09
25,-10.2,2019-01-09
25,-3.99,2019-01-09
25,-3.3,2019-01-09
25,-2.86,2019-01-09
25,-2.2,2019-01-09
25,-1.54,2019-01-09
25,-100.0,2019-01-08
25,-40.0,2019-01-08
25,-38.15,2019-01-08
25,-22.95,2019-01-08
25,-13.15,2019-01-08
25,-10.65,2019-01-08
25,-4.0,2019-01-08
25,-3.52,2019-01-08
25,-2.2,2019-01-08
25,-450.0,2019-01-07
25,-40.0,2019-01-07
25,-40.0,2019-01-07
25,-29.88,2019-01-07
25,-21.5,2019-01-07
25,-17.0,2019-01-07
25,-5.5,2019-01-07
25,-3.74,2019-01-07
25,-3.7,2019-01-07
25,-3.08,2019-01-07
25,-2.86,2019-01-07
25,-2.86,2019-01-07
25,-2.42,2019-01-07
25,-2.2,2019-01-07
25,-1.98,2019-01-07
25,-1.76,2019-01-07
25,-1.76,2019-01-07
25,-1.32,2019-01-07
25,-0.88,2019-01-07
25,-0.88,2019-01-07
25,-40.0,2019-01-04
25,-24.12,2019-01-04
25,-21.0,2019-01-04
25,-9.7,2019-01-04
25,-7.5,2019-01-04
25,-2.64,2019-01-04
25,-2.2,2019-01-04
25,-1.32,2019-01-04
25,-45.43,2019-01-03
25,-9.57,2019-01-03
25,-1.54,2019-01-03
25,-1.25,2019-01-03
25,1817.53,2019-01-02
25,-20.0,2019-01-02
25,-20.0,2019-01-02
25,-19.5,2019-01-02
25,-13.98,2019-01-02
25,-10.2,2019-01-02
25,-3.96,2019-01-02
25,-21.8,2018-12-31
25,-20.0,2018-12-31
25,-20.0,2018-12-31
25,-13.47,2018-12-31
25,-7.6,2018-12-31
25,-3.3,2018-12-31
25,-2.42,2018-12-31
25,-1.98,2018-12-31
25,-1.32,2018-12-31
25,-1.32,2018-12-31
25,-20.0,2018-12-28
25,-1.32,2018-12-28
25,-1.1,2018-12-28
25,-67.5,2018-12-27
25,-20.0,2018-12-27
25,-10.9,2018-12-27
25,-40.0,2018-12-26
25,-40.0,2018-12-26
25,-34.53,2018-12-26
25,-20.0,2018-12-26
25,-3.08,2018-12-26
25,-1.54,2018-12-26
25,-100.0,2018-12-24
25,-72.0,2018-12-24
25,-25.4,2018-12-24
25,-20.0,2018-12-24
25,-20.0,2018-12-24
25,-4.4,2018-12-24
25,-3.3,2018-12-24
25,-3.3,2018-12-24
25,-1.54,2018-12-24
25,-1.1,2018-12-24
25,-1.1,2018-12-24
25,-1.1,2018-12-24
25,-21.75,2018-12-21
25,-13.6,2018-12-21
25,-12.51,2018-12-20
25,-1.98,2018-12-20
25,-1.54,2018-12-20
25,-21.5,2018-12-19
25,-20.0,2018-12-19
25,-3.3,2018-12-19
25,-1.54,2018-12-19
25,-0.88,2018-12-19
28,-27.5,2019-12-19
28,-24.48,2019-12-19
28,-81.0,2019-12-19
28,-82.67,2019-12-18
28,-11.99,2019-12-17
28,-10.8,2019-12-15
28,4789.16,2019-12-13
28,-13.54,2019-12-12
28,-419.0,2019-12-12
28,-37.4,2019-12-12
28,-8.26,2019-12-11
28,-274.69,2019-12-11
28,-199.8,2019-12-11
28,-36.48,2019-12-11
28,-26.45,2019-12-11
28,-28.9,2019-12-09
28,-7.74,2019-12-09
28,-74.88,2019-12-09
28,-0.6,2019-12-09
28,-0.6,2019-12-09
28,-64.2,2019-12-09
28,-669.33,2019-12-06
28,-669.33,2019-12-06
28,-45.08,2019-12-06
28,-669.33,2019-12-06
28,-669.33,2019-12-06
28,-45.08,2019-12-06
28,-1596.2,2019-12-05
28,-44.43,2019-12-05
28,-78.33,2019-12-05
28,-11.8,2019-12-05
28,-78.33,2019-12-05
28,8285.0,2019-12-04
28,-2874.68,2019-12-04
28,-1.93,2019-12-04
28,-96.46,2019-12-04
28,-19.6,2019-12-04
28,-1.9,2019-12-04
28,-980.0,2019-12-03
28,-91.3,2019-12-03
28,-4.99,2019-12-03
28,-9.0,2019-12-03
28,-100.0,2019-12-02
28,-5000.0,2019-12-02
28,-24.95,2019-11-30
28,-12.75,2019-11-30
28,-6.98,2019-11-27
28,-94.57,2019-11-27
28,-0.19,2019-11-26
28,-9.06,2019-11-26
28,-67.91,2019-11-26
28,-51.99,2019-11-26
28,-21.67,2019-11-26
28,-15.99,2019-11-26
28,-57.7,2019-11-26
28,-0.28,2019-11-23
28,-0.6,2019-11-23
28,-0.9,2019-11-23
28,-13.53,2019-11-23
28,-2282.0,2019-11-21
28,-80.78,2019-11-20
28,-24.6,2019-11-19
28,-12.0,2019-11-18
28,-249.01,2019-11-18
28,-124.1,2019-11-18
28,-100.7,2019-11-18
28,-11.99,2019-11-18
28,-8.0,2019-11-18
28,-2.1,2019-11-18
28,-113.76,2019-11-18
28,-6.8,2019-11-18
28,-57.9,2019-11-18
28,-67.5,2019-11-18
28,-52.0,2019-11-18
28,-17.2,2019-11-18
28,-11.1,2019-11-18
28,-8.65,2019-11-18
28,-34.23,2019-11-18
28,-650.0,2019-11-17
28,52.0,2019-11-16
28,-20.0,2019-11-16
28,-20.8,2019-11-15
28,-17.6,2019-11-15
28,-38.0,2019-11-15
28,-28.4,2019-11-15
28,-8.0,2019-11-15
28,-2.46,2019-11-15
28,-12.1,2019-11-15
28,-10.8,2019-11-15
28,-10.75,2019-11-14
28,-5.8,2019-11-14
28,8285.0,2019-11-14
28,-169.92,2019-11-14
28,-5.7,2019-11-14
28,-8.72,2019-11-13
28,-15.25,2019-11-13
28,-134.0,2019-11-12
28,-0.6,2019-11-12
28,-0.6,2019-11-12
28,-136.8,2019-11-12
28,-178.8,2019-11-12
28,-319.74,2019-11-12
28,-1596.2,2019-11-12
28,-1.2,2019-11-12
28,-20.0,2019-11-12
28,-64.2,2019-11-12
28,-13.7,2019-11-11
28,-72.94,2019-11-11
28,-36.48,2019-11-11
28,-8.24,2019-11-08
28,-274.63,2019-11-08
28,-199.74,2019-11-08
28,-83.3,2019-11-07
28,-1098.0,2019-11-07
28,-100.0,2019-11-07
28,-7.74,2019-11-07
28,-7.5,2019-11-06
28,-7560.0,2019-11-06
28,-5.82,2019-11-06
28,18448.08,2019-11-05
28,-9.0,2019-11-05
28,-71.5,2019-11-05
28,-1628.75,2019-11-04
28,-5000.0,2019-11-04
28,-21.5,2019-10-31
28,-14.3,2019-10-31
28,-0.9,2019-10-30
28,-0.6,2019-10-30
28,-4.99,2019-10-30
28,-19.38,2019-10-30
28,-30.9,2019-10-30
28,-26.38,2019-10-29
28,-21.22,2019-10-28
28,-0.18,2019-10-25
28,-9.0,2019-10-25
28,-5.0,2019-10-24
28,-18.9,2019-10-23
28,-1670.0,2019-10-23
28,-0.27,2019-10-22
28,-13.44,2019-10-22
28,-12.36,2019-10-21
28,-0.6,2019-10-21
28,-42.0,2019-10-21
28,-0.6,2019-10-21
28,-27.58,2019-10-21
28,-36.1,2019-10-21
28,-12.8,2019-10-18
28,-11.99,2019-10-17
28,-0.6,2019-10-15
28,-0.6,2019-10-15
28,-24.5,2019-10-15
28,-10.8,2019-10-15
28,-25.0,2019-10-14
28,5785.0,2019-10-14
28,-41.0,2019-10-11
28,-8.24,2019-10-10
28,-274.63,2019-10-10
28,-199.74,2019-10-10
28,-36.48,2019-10-10
28,-57.8,2019-10-07
28,-7.74,2019-10-07
28,-39.0,2019-10-07
28,-21.65,2019-10-07
28,-0.6,2019-10-07
28,-0.6,2019-10-07
28,-1596.2,2019-10-07
28,-21.0,2019-10-06
28,-1.57,2019-10-05
28,-12.8,2019-10-05
28,-103.81,2019-10-05
28,-103.81,2019-10-05
28,-1628.75,2019-10-04
28,-16.8,2019-10-04
28,-38.3,2019-10-04
28,-9.0,2019-10-04
28,-16.8,2019-10-04
28,-69.0,2019-10-04
28,-24.99,2019-10-04
28,-25.99,2019-10-04
28,-7.5,2019-10-03
28,2000.0,2019-10-03
28,-17.6,2019-10-03
28,-8.25,2019-10-03
28,-0.6,2019-10-01
28,-4.99,2019-10-01
28,-5000.0,2019-10-01
28,-100.0,2019-10-01
28,-7200.0,2019-10-01
28,-75.59,2019-10-01
28,-61.19,2019-10-01
28,-12.92,2019-09-30
28,18095.0,2019-09-30
28,-12.8,2019-09-27
28,-23.0,2019-09-26
28,-0.19,2019-09-25
28,-9.09,2019-09-25
28,-17.7,2019-09-24
28,-1.9,2019-09-24
28,-9.7,2019-09-24
28,-0.28,2019-09-23
28,-13.61,2019-09-23
28,-800.0,2019-09-23
28,-2926.0,2019-09-23
28,-12.35,2019-09-20
28,-809.0,2019-09-20
28,-13.59,2019-09-20
28,-159.08,2019-09-20
28,-5.0,2019-09-19
28,-650.0,2019-09-18
28,-58.8,2019-09-18
28,-11.99,2019-09-17
28,-95.07,2019-09-17
28,-15.0,2019-09-16
28,-273.86,2019-09-16
28,2.49,2019-09-16
28,-1537.5,2019-09-16
28,-10.8,2019-09-15
28,-45.6,2019-09-13
28,-119.95,2019-09-13
28,-199.74,2019-09-10
28,-274.63,2019-09-10
28,-8.24,2019-09-10
28,-36.48,2019-09-10
28,-13.82,2019-09-09
28,-44.8,2019-09-09
28,-7.74,2019-09-09
28,-45.0,2019-09-09
28,-24.75,2019-09-06
28,-1596.2,2019-09-05
28,-1628.75,2019-09-04
28,-1.34,2019-09-04
28,-49.99,2019-09-04
28,-17.37,2019-09-03
28,-9.0,2019-09-02
28,-16.8,2019-09-02
28,-4320.0,2019-09-02
28,-5000.0,2019-09-02
28,15228.25,2019-09-02
28,88.0,2019-09-02
28,-4.99,2019-08-30
28,-25.0,2019-08-30
28,-50.0,2019-08-30
28,-85.1,2019-08-29
28,-26.95,2019-08-29
28,-650.0,2019-08-26
28,-549.0,2019-08-26
28,-0.27,2019-08-22
28,-13.5,2019-08-22
28,-500.0,2019-08-21
28,-18.3,2019-08-20
28,5600.0,2019-08-20
28,-37.58,2019-08-20
28,-15.0,2019-08-19
28,-11.52,2019-08-19
28,-94.0,2019-08-19
28,-11.99,2019-08-19
28,-24.2,2019-08-15
28,-10.8,2019-08-15
28,-100.0,2019-08-12
28,-36.48,2019-08-12
28,-24.35,2019-08-09
28,-199.74,2019-08-09
28,-8.24,2019-08-09
28,-274.63,2019-08-09
28,-22.8,2019-08-08
28,-45.0,2019-08-07
28,-59.99,2019-08-06
28,-1.86,2019-08-06
28,-3260.0,2019-08-06
28,-16.89,2019-08-06
28,-1596.2,2019-08-05
28,-16.8,2019-08-02
28,-9.0,2019-08-02
28,-1000.0,2019-08-02
28,-6480.0,2019-08-02
28,-6.0,2019-08-01
28,-390.0,2019-08-01
28,13603.16,2019-08-01
28,-772.47,2019-07-31
28,-4000.0,2019-07-31
28,-0.22,2019-07-31
28,-10.69,2019-07-31
28,-12.18,2019-07-30
28,-9.7,2019-07-30
28,-91.7,2019-07-30
28,-37.8,2019-07-30
28,-15.9,2019-07-29
28,11.52,2019-07-26
28,-52.0,2019-07-26
28,-66.4,2019-07-25
28,-11.8,2019-07-25
28,-15.5,2019-07-24
28,-160.6,2019-07-23
28,-1587.0,2019-07-23
28,-1763.0,2019-07-23
28,-3398.0,2019-07-23
28,-2091.0,2019-07-23
28,-1639.0,2019-07-23
28,-1651.0,2019-07-23
28,-0.27,2019-07-22
28,-13.35,2019-07-22
28,-1000.0,2019-07-22
28,-12.9,2019-07-19
28,-58.28,2019-07-19
28,-416.0,2019-07-18
28,-11.52,2019-07-18
28,-11.52,2019-07-18
28,-13.1,2019-07-17
28,-11.99,2019-07-17
28,-92.44,2019-07-17
28,-29.9,2019-07-16
28,-7.5,2019-07-16
28,-349.9,2019-07-16
28,-97.0,2019-07-16
28,-10.8,2019-07-15
28,-8.24,2019-07-10
28,-199.74,2019-07-10
28,-274.63,2019-07-10
28,-36.48,2019-07-10
28,-2000.0,2019-07-08
28,-1000.0,2019-07-08
28,-500.0,2019-07-08
28,-45.0,2019-07-08
28,-0.2,2019-07-06
28,-9.66,2019-07-06
28,-1596.2,2019-07-05
28,-2.1,2019-07-05
28,-17.45,2019-07-05
